angle_wp1	angle_wp2	cts_h	cts_v	qber
70	-180	420519.1956770166	248236.87534209734	0.6288080421254189
70	-170	556139.3234840614	60876.080237331065	0.901337827434825
70	-160	577672.2291819708	22706.436027521253	0.9621798086052937
70	-150	482185.29218325444	169319.56284376065	0.7401100520782156
70	-140	295818.3529196009	441134.05139287765	0.4014076773324015
70	-130	114098.26063213254	693359.9466566577	0.14130546894215282
70	-120	17757.001273005266	764708.5669998593	0.02269365195480777
70	-110	51752.91462066001	691159.4703762607	0.06966220467690079
70	-100	203958.986228646	564319.353547137	0.26547538264344417
70	-90	392229.43405490206	292846.5434303987	0.5725342107230987
70	-80	538306.02494185	70914.5661600042	0.8835978835978835
70	-70	563113.6254789273	24314.115149189107	0.9586091812361621
70	-60	462377.8036429249	168488.15654304076	0.7329255861365953
70	-50	286008.5810865246	414962.9109455674	0.40801742201725727
70	-40	101844.71570729752	582297.4815191954	0.14886483558560662
70	-30	16139.172802123958	591161.569311709	0.02657525618353158
70	-20	45610.44979841887	543869.1860751432	0.07737408898074621
70	-10	161413.0993631031	372122.1648997648	0.3025350153491942
70	0	387180.4827356176	227446.57091834515	0.6299437690447021
70	10	547748.0914091564	54429.74895895095	0.9096118367197331
70	20	589282.4187992126	17480.725065616796	0.9711901995986905
70	30	493937.9527911252	127592.14362810375	0.7947128475946861
70	40	312388.29905494064	324645.24793253606	0.49037966765207386
70	50	118097.15637453282	495137.362336787	0.19258073831640757
70	60	21564.50667783869	596218.2002454313	0.03490629704615065
70	70	61411.90714876557	544716.3869632459	0.10131833102880486
70	80	224270.89176229286	411976.43547449354	0.35249011219630316
70	90	427079.08532414224	209903.8976991686	0.6704717342637598
70	100	576918.6642822005	52638.587619202495	0.9163879258634188
70	110	613186.0081346849	17886.191742187897	0.9716574557623079
70	120	508001.3833014467	132710.99442092987	0.7928696260048934
70	130	313704.9682455427	344608.03438359953	0.4765285920112185
70	140	119227.4250228	563931.3525166534	0.17452374022364728
70	150	20624.689213648577	683145.5773027767	0.029305996849992265
70	160	61355.132946905964	656998.6770823023	0.08541074341126036
70	170	219244.03752040083	492450.13170437084	0.30805934206151664
70	180	414950.5876409976	252871.8106900225	0.6213487128883609
80	-180	387342.9395626704	149624.74337531126	0.7213524237498805
80	-170	455330.88125842327	65461.69376966398	0.8743037114802692
80	-160	402434.115404837	98920.59550801788	0.8026933958037303
80	-150	306791.1449052723	240922.6926491012	0.5601303525124395
80	-140	176689.26096771733	425910.13325285603	0.29321181312545863
80	-130	80472.6350362274	594450.4288569656	0.11923230860126931
80	-120	59057.30766601875	619182.6627510785	0.08707435456760279
80	-110	127240.34836166509	530629.8309587089	0.19341254910370506
80	-100	259277.25687898055	362446.3805094669	0.4170297561277799
80	-90	404264.65026043233	186652.10124119345	0.684131308231021
80	-80	461318.15147457056	79053.63079755529	0.8537051093505386
80	-70	442909.75681699003	117467.87124737808	0.7903773002981391
80	-60	333693.10149263544	268676.6935987638	0.5539671879497265
80	-50	195377.96637279255	456719.657645276	0.2996145963067931
80	-40	88321.76367475268	601204.6394837928	0.128090473795018
80	-30	68448.59472649328	653859.8346664868	0.0947636659647136
80	-20	147320.99644911592	547707.2399333859	0.21196404510972888
80	-10	298361.98849462613	348843.8515604259	0.46100014868414535
80	0	455677.6431829257	163266.4799031409	0.7362177395124276
80	10	533800.9866031525	66404.26776025945	0.889364067912586
80	20	519322.3118786078	98998.56183113808	0.8398912829237425
80	30	397906.7695474602	229084.62385748804	0.6346287584373081
80	40	239060.68334293875	397316.09720009577	0.375659028820855
80	50	102905.1686678455	510712.64509712136	0.1677023814488885
80	60	74039.82018976784	542905.4046019252	0.1200103626943005
80	70	161713.64279799047	457822.400091185	0.26102378490175804
80	80	325184.9678390933	303847.5843921749	0.5169604763467579
80	90	477572.3165677089	149824.34797237124	0.7611967732053507
80	100	546586.7202868549	63701.78752944418	0.8956202079613486
80	110	491288.390598545	90073.49167994934	0.8450646758488362
80	120	379039.83423028386	226750.9963708846	0.6256942414498685
80	130	214945.8644812359	394138.8642289952	0.35289977625345337
80	140	94757.02662134446	541311.659633158	0.1489729468987418
80	150	73779.5354113043	619412.0947037349	0.10643454451269146
80	160	154450.04521388133	531622.7380772961	0.22512195349444566
80	170	313118.96719414816	366388.8074550369	0.46080262636554026
80	180	460496.6529551575	183621.89228747366	0.7149253136030952
90	-180	442243.09970232594	192732.4581743228	0.6964726346021601
90	-170	462979.0767261998	173175.1839056668	0.7277780019367334
90	-160	409893.130668814	249536.49514819804	0.6215873758491964
90	-150	310961.2930638383	393676.4581578089	0.4413066040312449
90	-140	209041.82184489863	540497.1390688446	0.27889387042677705
90	-130	150409.62172924093	621146.0420500971	0.19494331879113455
90	-120	163586.59976718636	606763.163686087	0.21235367040793404
90	-110	248492.2678932378	506533.7963327558	0.3291174698028164
90	-100	355994.1367103247	351474.89899751695	0.5031939473564989
90	-90	443538.5954849487	224755.097255591	0.6636881363732239
90	-80	466993.22560083884	191876.1768034881	0.7087796517742375
90	-70	410642.09561236546	259446.68466132844	0.6128174470323785
90	-60	301167.6713892224	379812.4762147426	0.44225616921269095
90	-50	187530.00542278655	478339.4507120123	0.28163178787528426
90	-40	123492.86177090782	478853.55138821463	0.20501966820591758
90	-30	148182.72258233553	479342.3301874113	0.23613833731146208
90	-20	210951.71519751224	354890.8627936747	0.3728099004963848
90	-10	337338.9822590598	260860.91236226397	0.5639235066609368
90	0	435811.3893020133	166426.54302209374	0.723653170799398
90	10	378078.7339713368	112347.13478447343	0.770919231749554
90	20	341533.94446086156	158906.23973929606	0.6824670664821364
90	30	261114.99422909983	244782.86371468406	0.5161417272854224
90	40	188807.04267116584	351744.4722597467	0.34928593752123166
90	50	138510.72374764178	400935.90771435393	0.256764461337451
90	60	152880.94392808416	391570.4572138846	0.2807981458169112
90	70	239268.2364974211	326128.4234471127	0.423186505065123
90	80	354706.198620992	233533.43319920453	0.6029960911056276
90	90	426741.0181054414	150239.68453327284	0.7396105556976524
90	100	434647.6014441786	128200.78938459718	0.7722285583941606
90	110	374773.896793001	179989.03941210496	0.6755568411917847
90	120	272416.8411215875	281235.7222380866	0.49203572628384096
90	130	177868.4503118711	375961.32814738917	0.32116086427619767
90	140	122120.38918293761	408697.2621284634	0.23006090487238978
90	150	123546.84007691295	385636.90466408094	0.24263704674971004
90	160	179645.86105086727	312025.9363933935	0.36537759941627146
90	170	253776.40434491276	216683.1445764137	0.5394223688875556
90	180	302928.04603558825	137607.24844222525	0.6876362684961772
100	-180	233507.99205058243	184866.89890728303	0.5581309899262071
100	-170	227663.39571067173	190266.77448161863	0.5447402746873322
100	-160	209854.04201165357	221588.07825801458	0.4864013784293629
100	-150	176947.46209813407	256645.6144045426	0.40809568161322274
100	-140	151554.1299038916	285907.7635923796	0.34643961487169717
100	-130	136977.96696975693	293555.37607770914	0.3181587888180247
100	-120	151500.07286171816	282001.0241370183	0.3494802525543776
100	-110	163488.16897553235	232885.00717900976	0.41246022387698067
100	-100	188063.75127414387	195256.92305085796	0.4906172921805213
100	-90	187634.2378054233	164430.154170911	0.5329543176807158
100	-80	188783.51879021808	163291.8625469167	0.5362019862713597
100	-70	165096.16882454837	175240.88038363634	0.48509608110152824
100	-60	145235.4919497639	195773.62604931794	0.42589914545966756
100	-50	138527.16640700266	235548.36853850554	0.3703187016151216
100	-40	132396.88673944175	240494.2185984391	0.3550550947560828
100	-30	147101.83633513487	228204.48597701752	0.3919513943407175
100	-20	166627.2829241083	188400.8023164659	0.46933549725002255
100	-10	189832.88585825538	148458.47384837407	0.5611520377667372
100	0	203032.5216881477	125268.17972157475	0.618434626597892
100	10	201530.78323554795	120697.99357244113	0.6254276394303444
100	20	183218.4149946196	134560.53576499678	0.5765593175905946
100	30	155627.67770680162	156408.72903265746	0.49874846122281496
100	40	131149.98180629927	164074.04496078895	0.4442388488582189
100	50	111179.73558723918	157201.06591569027	0.4142611355381381
100	60	113737.4179412675	138120.2743542709	0.4515939811272635
100	70	131601.23139215016	124544.62387793514	0.5137745885186672
100	80	153000.52899918452	110233.8529883727	0.5812330739014809
100	90	164082.43926162607	99683.49369488769	0.6220759346078168
100	100	157907.29185831055	108422.10209800777	0.5929022310027466
100	110	142658.6148427079	125351.66602878718	0.5322878449991607
100	120	119784.93793677098	145450.84617789913	0.45161680704811696
100	130	101467.53860052562	167292.47084428385	0.37753957074987465
100	140	95648.22304635371	176436.53610438015	0.35153833439588206
100	150	103157.82960346279	177343.0716174613	0.36776291681934775
100	160	124271.36972903054	177285.95540157708	0.41209866042951304
100	170	148650.889494632	155701.8154804644	0.4884165215709035
100	180	147173.00661979028	131493.68203952885	0.5281327571940793
110	-180	86702.10976074167	140151.95349432714	0.3821933295647258
110	-170	97195.58310009986	128325.88669780827	0.43098150782361305
110	-160	104249.65338019471	120445.8342649061	0.46395971041863393
110	-150	109138.01520730898	113529.47366967732	0.4901389769909463
110	-140	121588.7094785639	131150.134797475	0.4810843771437282
110	-130	104903.07029690551	119310.33140302046	0.46787154336698217
110	-120	104152.82923462865	137268.74574273787	0.43141475340136054
110	-110	96084.67544559245	150534.5795073419	0.3896073543159863
110	-100	108046.47415447033	180607.44220053306	0.37431147832267236
110	-90	112313.27845277771	180141.48900425012	0.3840364081918432
110	-80	120005.7392052163	161190.83752935566	0.426768137076194
110	-70	130003.48347552709	145315.79087870443	0.4721917264254514
110	-60	148067.83726873752	144705.8671357616	0.5057415848527349
110	-50	160311.91081892475	144626.50436199285	0.5257189741863547
110	-40	151549.2204904262	142346.73524145185	0.515656025660608
110	-30	141276.0587669416	150279.35351111053	0.48455989090749135
110	-20	140012.01844127694	163104.6682048082	0.46190798662547095
110	-10	137135.05902827202	166427.4709931205	0.45175226013107717
110	0	140866.16204774927	164977.23134465714	0.460582654688943
110	10	149262.5136896018	148929.49568162742	0.5005583952579357
110	20	165730.14844374955	132133.43108308833	0.5563961485557083
110	30	168025.70854047226	120806.36028399417	0.5817418724462604
110	40	170735.53163468654	114605.93707519857	0.598355130106512
110	50	157317.09621654308	117551.32948480306	0.5723360033628361
110	60	144064.7990163892	128970.39990414548	0.527641855650701
110	70	127129.05910236883	135694.9468853406	0.483704137392662
110	80	117577.71424815984	137184.69661869085	0.46151908300793554
110	90	114181.74277136989	134472.1470611471	0.4591995035681043
110	100	117344.83249129965	122768.4408986226	0.4887061462060127
110	110	123204.03300123308	115934.13035208311	0.5152002142761484
110	120	126715.16466238619	110307.20833771906	0.5346126741475579
110	130	125453.40821134423	106468.44377479861	0.5409296585767174
110	140	117709.74104653303	114993.21420586068	0.5058368980267697
110	150	106392.79313097992	120979.36764010093	0.46792356975529903
110	160	94738.37492373792	134304.59796477656	0.4136270749937015
110	170	89857.98274857465	146368.32804426368	0.3803893920494604
110	180	96931.21933863267	151193.23138018785	0.3906556530717605
120	-180	68560.84571907936	180915.35705622757	0.2748191809734627
120	-170	97233.44594355373	145460.4105187504	0.4006423869186664
120	-160	128693.04526459663	111507.14953698858	0.5357741086384302
120	-150	152065.09869285338	81818.54103717815	0.6501741586901072
120	-140	154544.55687013874	80120.67126405823	0.6585745919790044
120	-130	132978.09548050715	108868.51606151933	0.5498447740600207
120	-120	102384.70233213413	154368.09108531504	0.3987676276832903
120	-110	78962.79361816762	195714.6494525309	0.28747462017783376
120	-100	69260.3603934744	234891.87633490466	0.22771609749931535
120	-90	81555.43092243462	225081.96314397122	0.2659670102230678
120	-80	115693.66685340229	188103.4293485297	0.38082545323771444
120	-70	158881.10481974625	137392.6661756295	0.5362644971438463
120	-60	198654.88612148794	104793.1820872356	0.6546585954366507
120	-50	225680.30450317904	111005.66592007778	0.6702991045913508
120	-40	207121.3297816126	144166.7907115632	0.5896052775449211
120	-30	157121.39941760365	195492.13966486967	0.4455909430660128
120	-20	117388.24353872296	241884.89392594254	0.3267381590705987
120	-10	99168.89804705975	258862.96286260444	0.2769834444205547
120	0	113218.6925702284	236538.87175111577	0.32370620143673945
120	10	155981.8675735056	190878.96220621298	0.4496958266304248
120	20	201019.98353533493	130895.98710760858	0.6056351646651582
120	30	202961.28247072874	77122.33909022891	0.7246453089244852
120	40	194593.31235663407	66569.0693664735	0.7451046780655719
120	50	150106.39623334384	78645.7616101406	0.6561966350326139
120	60	119281.16425231239	111765.92464511031	0.5162634371267465
120	70	82503.88960667507	147510.4565284572	0.3586901903857964
120	80	63786.29244919772	152206.93700590014	0.2953161662063025
120	90	73576.7852339553	150206.4157671881	0.32878600763950716
120	100	98212.92243485342	122070.3125	0.44584837545126355
120	110	123914.81669727177	86621.24745868311	0.5885681258175403
120	120	136668.75608319254	61145.33236295857	0.6908949567583325
120	130	153574.63618075737	67429.7352612627	0.6948941108210038
120	140	135414.13476192977	93599.21480844019	0.5912936298952323
120	150	108779.33846143736	140482.5792873666	0.4364057672502575
120	160	78107.83766459448	185199.5298237331	0.2966412919230489
120	170	65162.10191205862	210444.27617213616	0.23643176317259357
120	180	77731.9674182163	203345.48922061844	0.2765499885609701
130	-180	65102.88549210222	200215.55505811816	0.24537640639335556
130	-170	121589.11448478398	136467.75711526332	0.4711717759379429
130	-160	175701.32495044463	71483.26841696152	0.7108101785667871
130	-150	194073.39831248223	39130.7580231497	0.8322038567493113
130	-140	178493.3816268356	59457.150383714375	0.7501281048571968
130	-130	131432.71301744063	118286.87667445892	0.5263211956242617
130	-120	78044.95389344262	189519.41959594368	0.2916866430146706
130	-110	40368.265661048645	241837.5362182638	0.14304548450889915
130	-100	37626.83230784417	258413.7581435904	0.12710024747101983
130	-90	75611.29311382465	223502.1386060118	0.25278467997600895
130	-80	147665.86299115958	159655.3882999491	0.48049349783261086
130	-70	228744.02721688504	88218.5768896076	0.7216751258770954
130	-60	324486.4949120488	57445.591024890244	0.849592131323643
130	-50	292152.8576401809	77531.6652779225	0.7902761395961979
130	-40	191935.33798248213	131537.36065020913	0.5933586939293073
130	-30	111681.72545904548	200832.29721634643	0.3573654855643044
130	-20	58176.47544384953	253315.27535791812	0.18676730698037924
130	-10	48063.9827190411	233110.31618734932	0.17094017094017094
130	0	90553.79039048521	193730.8922251605	0.3185320769213387
130	10	161950.29114244063	122865.47528367305	0.5686142069120793
130	20	226168.16223319108	63057.44283724226	0.7819783527745191
130	30	256009.8209118173	32852.23868449437	0.8862701500833797
130	40	239207.82053841418	47628.969085681674	0.8339509755770863
130	50	179670.71526510478	104766.26449351586	0.6316714353301643
130	60	110499.54517391762	172939.3566591793	0.3898531375166889
130	70	56812.20501455866	225702.42956709972	0.20109473301687522
130	80	47081.12213977608	230187.940277494	0.16980301274623408
130	90	83445.17500656686	196575.84917586026	0.2979961067216306
130	100	164163.9663739615	150216.191157719	0.5221829763776312
130	110	230850.47894861412	79182.30495253247	0.74460021951169
130	120	263110.3648126093	44881.06466336007	0.8542782026768643
130	130	243877.5424299569	68959.71659154227	0.7795668047749927
130	140	172199.92244944852	139181.9545200893	0.5530184483610607
130	150	99429.10489387278	220383.4372438052	0.31089807869720426
130	160	51152.04559200438	306367.4209360714	0.1430748543254146
130	170	37383.15451060613	264682.99346291594	0.12375817270951854
130	180	70084.63076863931	226401.71827958914	0.2363840055153395
140	-180	84088.17615518057	187837.99545287283	0.30923164055125546
140	-170	152884.55143909936	94591.50325455835	0.61777512829817
140	-160	204619.56749238473	25420.016612230687	0.8894972067039106
140	-150	213290.744889703	15565.712896094745	0.931984821198868
140	-140	181325.50386540382	74348.01072920498	0.7092072252885098
140	-130	120177.10277456496	185406.19989091007	0.3932711693548387
140	-120	50855.151195383885	297207.4271675769	0.14610921816005157
140	-110	12719.672600252605	350292.0745184717	0.03503928647271183
140	-100	32265.508475976	329036.3060314352	0.08930347753709982
140	-90	101587.68576033968	240800.44032080518	0.2967032967032967
140	-80	204093.14912629875	125663.44357636433	0.6189206027802655
140	-70	288464.49983574246	35475.78227660972	0.8904866599322597
140	-60	310048.4570445945	19586.937723366795	0.9405799922148697
140	-50	253294.72983527547	83852.82468911307	0.7512874598559566
140	-40	139891.61847598973	166951.69502387554	0.45590570927025
140	-30	58803.93725332444	258771.95596405145	0.18516499050850194
140	-20	17933.289159086977	312594.67587497213	0.0542564958376186
140	-10	56434.54867494696	374421.52486262884	0.13098236775818642
140	0	163502.60895776388	252713.26679457526	0.39283126493486475
140	10	290594.3704365848	121091.7085060366	0.705863970875455
140	20	457143.03563672	38272.49996840506	0.9227466697796283
140	30	489715.3198304847	19864.34949448173	0.961018167147846
140	40	414782.8151317176	99183.98259016212	0.8070225877823473
140	50	255609.92503673484	239435.32511397827	0.5163364863291107
140	60	99253.5538656778	353785.00315028924	0.21908412060870058
140	70	24065.895900729065	388928.48183278454	0.058271727651115116
140	80	57799.14801836477	380085.04216804163	0.13199642579870213
140	90	171545.29440929688	279599.05299290403	0.380244805009963
140	100	330116.9869456947	147829.66886301947	0.6906983926629157
140	110	416846.1648741508	41354.5745550449	0.9097457271532071
140	120	397658.1827597399	21810.52991575244	0.9480043939948737
140	130	316128.571955193	97240.75659225347	0.7647605908886581
140	140	205985.18042624294	247967.54421993005	0.453759101428007
140	150	84336.5503121288	402266.31303425925	0.1733170037926675
140	160	25404.801368237924	520392.9538540855	0.046546181484182936
140	170	56228.65773574993	465425.53191489365	0.10778914240755309
140	180	184071.66251438903	361029.8777777607	0.33768325515230607
150	-180	201458.04517978278	213003.41422269776	0.486071842410197
150	-170	306625.18031353276	71157.09473075144	0.8116452268111036
150	-160	376813.22459210217	2071.812064536292	0.9945318187204795
150	-150	334128.06721487193	35447.84707243937	0.904085072370593
150	-140	238537.34034919555	154380.50490800446	0.6070921522870804
150	-130	112675.52854932986	294465.1075467054	0.27674842194516847
150	-120	21548.97710431749	393952.4438345924	0.05186258341938566
150	-110	5008.838781991936	398894.4409541072	0.012401084698457
150	-100	69122.91598226018	339198.26913600526	0.16928564694050724
150	-90	186998.64819451908	198872.74600654023	0.4846139180171592
150	-80	323707.63004555483	76863.40369428691	0.8081154221845025
150	-70	387281.8731608954	2463.086543008775	0.9936802606892465
150	-60	365252.96644419996	32582.334131462598	0.9181009475923418
150	-50	269647.6627847336	145104.99138565944	0.650140897408107
150	-40	132910.01939662997	287627.5478020178	0.31604791049225756
150	-30	27051.09060793935	377542.1998900009	0.0668599584897888
150	-20	5437.477159122791	384659.7317011594	0.013938774837710478
150	-10	81542.66320663216	314107.1051506889	0.20609809414317407
150	0	205899.3811754956	174494.04081452326	0.5412800781315776
150	10	349355.96028936584	63199.750926023225	0.8468091721725612
150	20	400668.18299087655	1816.5798200294473	0.9954865873496859
150	30	373887.1850975798	27107.397945547833	0.9323995906881556
150	40	262196.7612060909	118396.34147682844	0.6889162188115976
150	50	115560.72513277925	216740.50301046908	0.3477589468401343
150	60	22733.11948558374	289510.7001831574	0.07280566676932552
150	70	4340.876224524635	285337.2715916851	0.014985169772898314
150	80	63254.659330999624	233867.08462057688	0.2128913841502915
150	90	151496.20191002593	129824.43200669604	0.5385179174410386
150	100	238149.60176408637	47317.51291798315	0.8342453106352317
150	110	283686.78214390366	1502.551086955035	0.9947313910028368
150	120	253904.70830263643	21063.440229832133	0.923396799439318
150	130	192074.10413991028	107913.41226810477	0.6402736568500037
150	140	92830.95031559083	217534.96871969808	0.29910162367098
150	150	21201.330794541755	368424.3334991112	0.054414615713206056
150	160	5298.206409163296	426704.94166420365	0.012264277315552114
150	170	81376.63793891639	391742.30788154306	0.17200037888526543
150	180	175473.20155319496	188534.08561419242	0.4820595843525085
160	-180	199281.33898811086	107666.13096097318	0.6492359719438877
160	-170	265763.086566983	27767.15543380384	0.9054027440425392
160	-160	278965.28960428137	11771.553015708128	0.959511313015481
160	-150	223279.65550162448	67050.44796360258	0.769054441260745
160	-140	128699.40685456313	160375.31172786772	0.4452115615148959
160	-130	41011.00404179811	214207.08464773922	0.1606900367147815
160	-120	5219.416855752584	260599.39962488852	0.019635242248295468
160	-110	20344.814770528894	242796.85441851936	0.07731506314916858
160	-100	87274.69586613055	180949.75008301742	0.3253793499593126
160	-90	176277.80935022162	96094.53404131415	0.6471942310854296
160	-80	216916.47584014814	21312.375854712347	0.9105382253111362
160	-70	228631.93492995936	8287.722934207648	0.9650188464354476
160	-60	194060.06225554398	47470.88735659754	0.8034583665868582
160	-50	142572.5807246491	139935.19974175998	0.5046678023850085
160	-40	59241.98589504389	245532.81808416988	0.19437953899589516
160	-30	9799.017310169871	384678.85385520075	0.024840474020054692
160	-20	41797.33196424724	413746.19137149426	0.09175266428591515
160	-10	141422.70686602851	238662.02864168747	0.37208204817043367
160	0	257844.8886865878	115263.61323582848	0.6910721341327241
160	10	351969.7861238678	30057.389547954295	0.9213213314076512
160	20	354074.02043859515	10905.34888829783	0.9701206429601491
160	30	277129.27138606994	60255.540974707306	0.8214041095890412
160	40	160813.59435410966	139493.92570851048	0.5354963948973931
160	50	49903.54139771726	185979.63347103028	0.2115604108918963
160	60	5203.37651153907	184015.57724985512	0.027499235188143716
160	70	20814.530408262675	195780.8708145606	0.09609867195125558
160	80	82880.7015738078	143889.66200415266	0.36548295053253105
160	90	160992.6713557402	76229.4066276435	0.6786580436540016
160	100	223117.79672862514	19847.52804985497	0.9183112731499828
160	110	237771.78673976412	7993.083671327292	0.9674767038187465
160	120	196552.37177341	50710.370877317364	0.7949130130415619
160	130	118245.60500747875	126900.847591057	0.4823467921076702
160	140	42880.64403716889	205317.24963888517	0.1727679610896955
160	150	5562.632887967241	247376.94943366759	0.021991943043907877
160	160	22605.8510795574	262588.4881432664	0.07926472573459929
160	170	88290.37244161637	197586.70419509316	0.30884033613445383
160	180	172863.5530354707	101317.46264691993	0.6304723636873336
170	-180	185470.31660690164	70118.15662586036	0.725659941784603
170	-170	220481.86942059622	31928.630452385267	0.8735051415513521
170	-160	207640.01819343737	48509.170042289	0.8106214180243762
170	-150	155773.14083315848	107517.40049367984	0.5916397150013375
170	-140	90398.46360727721	190068.39953185595	0.32231423917781193
170	-130	37347.2618279136	257064.23409474507	0.12685395218984472
170	-120	26184.033934200157	280675.1440602837	0.08532915360501565
170	-110	67139.70913924907	249162.20671092998	0.21226463000954682
170	-100	144621.48034878523	159617.07616283657	0.47535553023589483
170	-90	231245.19597151416	83768.9635944973	0.734078735667298
170	-80	288074.6578887253	37857.729139903146	0.883847906355566
170	-70	286937.7501215697	53668.06978432867	0.8424334915969552
170	-60	229487.83601406674	128394.83538665505	0.6412376299636728
170	-50	137373.3440932324	224317.19865039378	0.3798090573537763
170	-40	55607.24263836329	288654.64939424995	0.16152598915332578
170	-30	35903.033088235294	291257.73604388087	0.10974125407357965
170	-20	84924.19801101617	240307.7298785799	0.26111888387490884
170	-10	176000.17001507603	155369.19900367068	0.5311298703807444
170	0	244716.73030283168	70809.74288804404	0.7755822445832995
170	10	286263.60697382595	31748.476415360637	0.9001658173582464
170	20	264110.2567171199	43357.27276350924	0.858985848565057
170	30	190957.4758654908	94243.33836614795	0.6695544554455446
170	40	107685.1162525796	160437.87382148526	0.4016258218768679
170	50	40977.12063664315	206305.96673976607	0.16570935388827715
170	60	26245.886861601513	208523.9559524748	0.11179411523645602
170	70	64196.60594561845	175150.93535581796	0.26821502153961413
170	80	133887.94186922177	118360.32985552691	0.5307784309234802
170	90	197500.99232366975	61338.82427565296	0.7630240003971109
170	100	231102.4330638594	26384.221163444363	0.8975316944382177
170	110	215796.34368266148	36838.58382167446	0.8541825384732592
170	120	156617.30593951634	91314.20323401353	0.6316958520584741
170	130	87959.03972174118	160492.73768760494	0.3540286193115895
170	140	35705.37402815717	222357.01228921517	0.13835946624257633
170	150	24441.79525942488	241500.581963861	0.09190635774043446
170	160	60853.7463522492	216536.57607029888	0.2193794859921278
170	170	126005.20572790886	146005.62528571716	0.4632359868111164
170	180	197020.46910367426	76061.81444767595	0.7214692456115581
180	-180	208637.05796014616	87932.93721653285	0.7035002237358923
180	-170	226050.0646643784	77862.40227917016	0.7437999070514174
180	-160	211605.7877739113	115852.64611648468	0.6462065589818894
180	-150	164189.88345723625	183764.6461711633	0.4718716656241952
180	-140	105354.18064721907	248587.94020256677	0.2976593472239822
180	-130	73409.61554321519	283966.31427670154	0.20541287036372766
180	-120	88604.4700111083	286932.6731291376	0.23594062965435772
180	-110	140515.8659466453	229690.7529849472	0.3795606527840338
180	-100	220485.57547132653	159431.18747374226	0.5803523218142549
180	-90	263524.686680865	100875.19454456095	0.7231744582206455
180	-80	280669.50406529254	86840.68402977301	0.7637053696935621
180	-70	243520.32208634238	110696.2970990716	0.6874898265540503
180	-60	185527.99397834868	166433.59631977655	0.5271256838599894
180	-50	119364.67328990612	228422.50106497595	0.34321183209621864
180	-40	80101.71317398746	248689.5075460709	0.24362485408997037
180	-30	88147.27743101183	230659.95606110382	0.27649083261215207
180	-20	185737.63566105708	242203.80736942726	0.43402581985457783
180	-10	344961.8532393914	207161.88887694516	0.6247908338756158
180	0	421824.8239441882	134368.61673968864	0.758413877419206
180	10	368033.92630206194	93233.3776975492	0.7978755986189999
180	20	366196.5998337672	139082.02818662304	0.7247419137208976
180	30	206556.86397406278	161442.25042331722	0.5612971767943291
180	40	122686.8941058087	202482.83025755023	0.3773010982065261
180	50	65789.85167043126	188789.94277591008	0.25842526824845097
180	60	63728.78078809637	157796.95595641996	0.2876811594202899
180	70	98331.3878410704	124290.8228898323	0.4416962149384531
180	80	135575.7724376713	81624.70927551128	0.6241964629558313
180	90	162226.6219433804	50514.06225402739	0.7625557027580392
180	100	169358.9275157646	45447.6176596164	0.788425359094574
180	110	145193.14179065244	61866.24323116556	0.7012149764443343
180	120	106473.11480889215	97557.68748689246	0.5218482386524044
180	130	64733.67390976161	133454.3113972905	0.3266276399624826
180	140	44433.489422245875	157294.80924735247	0.22026403690154286
180	150	48649.65446058724	152719.3949988387	0.24159449821701479
180	160	75646.94001480998	127489.43719107509	0.37239484653277755
180	170	112673.87888881596	90560.85299619322	0.554402674403936
180	180	143844.25262582922	59749.799690033695	0.7065248271725749
